symbol,date,open,high,low,close,volume
ALBUS,2026-02-18,493.35472894039583,496.76693503099983,489.4411146129015,492.8498286444169,0
ALBUS,2026-02-19,495.93665296681775,500.1900452539921,492.40596862229575,496.65425215975176,0
ALBUS,2026-02-20,495.3325462386673,498.84138513422204,491.41303402788856,494.9189430392585,0
ALBUS,2026-02-23,496.7991067229621,500.9814295887057,493.6175509563705,497.79350558315167,0
ALBUS,2026-02-24,503.8530648934339,507.0516543896001,500.2402482321602,503.436191307043,0
ALBUS,2026-02-25,499.814039765812,503.69502565650026,498.3170966578297,502.19096366117134,0
ALBUS,2026-02-26,499.60440315096105,502.4367592510564,494.79644390776906,497.6175360656862,0
ALBUS,2026-02-27,498.65570106269206,501.6740385596104,496.4093765085943,499.42425186812676,0
ALBUS,2026-03-02,498.3107762442529,503.8162673408883,495.1952502605248,500.685891720481,0
ALBUS,2026-03-03,506.3327853265356,509.2392809890614,503.76825661483036,506.67302897475736,0
ALBUS,2026-03-04,498.90808744939676,503.078626752622,495.2974689146795,499.46398516307966,0
ALBUS,2026-03-05,495.96970302752754,499.7579947186668,491.95649116256806,495.74305165621377,0
ALBUS,2026-03-06,489.40787760603484,494.3449242986571,486.1692773900146,491.0951586945266,0
ALBUS,2026-03-09,482.2947482577129,485.4934892183991,478.5254151236158,481.72034645840415,0
ALBUS,2026-03-10,487.53718937549365,490.55304244283116,479.3108899476643,482.294311129219,0
ALBUS,2026-03-11,483.1450883753747,487.48123576240016,480.6789205502615,485.0055712805058,0
ALBUS,2026-03-12,481.47115434532463,484.2015760442338,478.2561889538626,480.983847134813,0
ALBUS,2026-03-13,487.8184042851661,490.71917126256864,485.3750644028405,488.27355167990345,0
ALBUS,2026-03-16,492.89424173968143,496.2340804386986,489.2716896831118,492.6095996546853,0
ALBUS,2026-03-17,493.22618488372166,498.91125999137444,490.2529055658623,495.9217313082542,0
ALBUS,2026-03-18,496.29866310790294,501.58543179866257,492.7438830397636,498.01833444289025,0
ALBUS,2026-03-19,503.8745288552926,505.5588319443827,501.4986698297665,503.18065349936114,0
ALBUS,2026-03-20,495.70560825478685,499.61757884521984,491.8512206178567,495.76274692326706,0
ALBUS,2026-03-23,501.47032162863064,503.7142045040054,496.78933210256264,499.0222608668278,0
ALBUS,2026-03-24,501.17965028933827,504.5174613858374,498.90858696625946,502.24158596958307,0
ALBUS,2026-03-25,492.7291877159879,495.49099099918146,489.7110214077574,492.4713796473283,0
ALBUS,2026-03-26,498.5755211977891,501.005194796046,491.8474138416204,494.2560375992589,0
ALBUS,2026-03-27,491.6660456928146,496.04156559475507,488.42977667131333,492.7978467751371,0
ALBUS,2026-03-30,495.60567935391504,499.36422110727733,493.2011639259936,496.95316810799,0
ALBUS,2026-03-31,494.40781478630703,496.3690580190373,492.49888401501937,494.45992604384446,0
ALBUS,2026-04-01,494.1957837366482,496.39133565852427,492.06659339777536,494.26186063431663,0
ALBUS,2026-04-02,497.2864042181374,501.5749855838791,491.7524588453645,496.03020680652196,0
ALBUS,2026-04-03,491.364688827548,494.35637092027105,488.1832364279891,491.1737560231521,0
ALBUS,2026-04-06,493.1975044959221,496.1313698117103,491.38996551486275,494.3197179861815,0
ALBUS,2026-04-07,493.9636733549896,496.9357316608129,490.6803938179643,493.65056824712497,0
ALBUS,2026-04-08,500.16090106204337,501.6054193468489,494.7996525083807,496.23282609169786,0
ALBUS,2026-04-09,495.1759097177666,499.91926567276215,488.5685080632103,493.2938353775669,0
ALBUS,2026-04-10,494.9573978684463,500.5962692107942,493.49675696788546,499.1233344494172,0
ALBUS,2026-04-13,502.1426831423989,505.85186213718805,498.64902270819965,502.35671259193595,0
ALBUS,2026-04-14,499.9576782268871,504.82631010376844,496.4143525076156,501.2736577071768,0
ALBUS,2026-04-15,505.61158245995483,507.17897052471756,503.1050042403469,504.66947177660114,0
ALBUS,2026-04-16,511.34324899682116,514.9860820750129,507.9681007617893,511.6091785578097,0
ALBUS,2026-04-17,524.7097665494923,528.9044769655994,517.5144621319201,521.6849914551575,0
ALBUS,2026-04-20,514.062273378612,517.6273726476323,509.0749679654388,512.6301351401362,0
ALBUS,2026-04-21,518.9132382931018,522.297607322924,514.1554527563557,517.5308055146008,0
ALBUS,2026-04-22,520.372218920415,524.4822193261413,515.973421390166,520.0811226613508,0
ALBUS,2026-04-23,519.3777371477903,522.7243377440876,516.0943302439064,519.4405338514314,0
ALBUS,2026-04-24,514.1417682024621,517.5725593966368,510.1903075007332,513.6176010055258,0
ALBUS,2026-04-27,522.6888769005565,525.6925487301157,517.6736085797645,520.665653802189,0
ALBUS,2026-04-28,514.20954839863,517.944566763122,509.657462831309,513.3865029131873,0
ALBUS,2026-04-29,515.950807013499,518.6214106344697,513.8265179923717,516.4948815324826,0
ALBUS,2026-04-30,525.8436277307453,529.8313768258305,519.8672543542579,523.8398074249169,0
ALBUS,2026-05-01,514.89640726291,517.4654298178232,512.0322845745212,514.5998273746496,0
ALBUS,2026-05-04,512.668273595334,514.7458525692467,510.71055071747804,512.7876737388681,0
ALBUS,2026-05-05,504.1548837663352,508.75595018514326,500.7616703740512,505.3546616900494,0
ALBUS,2026-05-06,505.75160943498963,511.3668381238265,501.0046697886097,506.6118245746166,0
ALBUS,2026-05-07,514.0359690081647,519.0993736598757,509.96307881137756,515.018696959265,0
ALBUS,2026-05-08,522.0952094139744,529.121835498212,519.5010747669436,526.5057860176895,0
ALBUS,2026-05-11,517.7792314901087,521.6087884800528,512.3866193391351,516.2045296463111,0
ALBUS,2026-05-12,513.7190976659238,516.3347404536495,510.2363425487158,512.8475477688824,0
ALBUS,2026-05-13,516.3963551344197,519.7007166149766,513.4260633938422,516.7285143077592,0
ALBUS,2026-05-14,527.328532949194,530.5869260048598,522.4307776000858,525.6789779614802,0
ALBUS,2026-05-15,528.7084450220399,529.4304300117035,527.2936155528619,528.0146531255892,0
ALBUS,2026-05-18,524.1775407167856,527.5234862748705,520.2516693550649,523.5938893323963,0
ALBUS,2026-05-19,521.3037171134939,527.2726869002522,519.249373005423,525.2029766618125,0
ALBUS,2026-05-20,524.6349601076746,527.4197020414981,522.2189097345271,525.00196155228,0
ALBUS,2026-05-21,524.5580744442883,526.1586161013005,522.1239267589042,523.721917116642,0
ALBUS,2026-05-22,521.9120602984652,523.4605126118655,517.8628171129267,519.4038277925312,0
ALBUS,2026-05-25,524.3960537437088,526.5531418074205,519.3715751259115,521.5168195426634,0
ALBUS,2026-05-26,525.4192914526694,529.4393766932276,519.1784128997172,523.1813754091488,0
ALBUS,2026-05-27,520.721037623147,527.418412150672,515.8616258390596,522.542006930424,0
ALBUS,2026-05-28,517.7290134355438,524.2657803722025,514.6487381816879,521.1650620386495,0
ALBUS,2026-05-29,514.6271577636862,518.838651240292,509.54362687872,513.7479250827007,0
ALBUS,2026-06-01,510.94790547280115,513.743832188422,508.1098831205635,510.90557821981764,0
ALBUS,2026-06-02,519.1221643454443,520.2518023895648,516.5010470102951,517.6274324365426,0
ALBUS,2026-06-03,516.2452151898234,519.6937378987525,512.9929564272875,516.4402504466244,0
ALBUS,2026-06-04,508.55937691883275,512.0640103864032,504.7219979585096,508.2243224664966,0
ALBUS,2026-06-05,513.3160196815778,518.2881639665933,510.6761550512039,515.6363663342794,0
ALBUS,2026-06-08,519.2460453810512,522.6753791302042,515.1243695583886,518.5491003701318,0
ALBUS,2026-06-09,529.899884003556,534.399338602849,526.1136897211474,530.6080841507196,0
ALBUS,2026-06-10,531.4242766316203,533.695150807274,528.5983973584224,530.8668897167477,0
ALBUS,2026-06-11,528.8016189343664,530.4125241245937,526.4651300357511,528.0738181031586,0
ALBUS,2026-06-12,519.4446504513975,522.515210830191,516.5578411338431,519.6273859615612,0
ALBUS,2026-06-15,527.6452396865467,530.5883809459473,524.203893282321,527.144240026278,0
ALBUS,2026-06-16,542.1257665080778,545.0183937226388,539.2553875392905,542.1478975770655,0
ALBUS,2026-06-17,538.3901926177153,542.6835817122255,532.8831097499592,537.1667424490449,0
ALBUS,2026-06-18,534.052787326955,539.1002150564452,528.2102822442267,533.2501238587429,0
ALBUS,2026-06-19,535.7703770842558,539.4240901628592,533.0022090816227,536.6513703271836,0
ALBUS,2026-06-22,530.727976047381,535.5988200159886,526.8017707401848,531.6656778036765,0
ALBUS,2026-06-23,532.7521494678224,536.9512285104553,525.8024838830576,529.9797109472415,0
ALBUS,2026-06-24,527.6776980400253,531.7584705004056,523.7589983752423,527.8385761047844,0
ALBUS,2026-06-25,530.4220779634866,534.7158301373827,524.567515388335,528.8485297324567,0
ALBUS,2026-06-26,535.7804783582362,538.5780625874613,532.3546319819947,535.1489185138759,0
ALBUS,2026-06-29,534.2661018543024,539.1746708842915,530.2699983235282,535.1717931335058,0
ALBUS,2026-06-30,539.2861742598221,545.932108073065,533.8669069781677,540.5006367022035,0
BELLATRIX,2026-01-02,144.9351616262067,146.05926694673389,144.09831212946798,145.22076836873654,0
BELLATRIX,2026-01-05,145.64842199888918,146.67218031631577,144.63678922723275,145.66046390498326,0
BELLATRIX,2026-01-06,146.83758049476947,147.70860809783278,145.80742568299624,146.67750372474953,0
BELLATRIX,2026-01-07,145.65993678673632,146.76517502157964,143.57870110960195,144.6764770502332,0
BELLATRIX,2026-01-08,143.55005047230583,144.26431131024725,143.04839131696207,143.76191177090672,0
BELLATRIX,2026-01-09,143.7728414037593,145.04545103978992,142.36925572653834,143.64069567063206,0
BELLATRIX,2026-01-12,146.86337938308517,147.51507931800998,145.57274463495818,146.22159668674698,0
BELLATRIX,2026-01-13,141.61431496960427,143.31082592110508,140.81127622618953,142.5027492186176,0
BELLATRIX,2026-01-14,142.472455480718,143.686117606238,142.0101445295705,143.22137647043536,0
BELLATRIX,2026-01-15,141.89376795944005,143.4269234411674,140.87206973853282,142.40156882821654,0
BELLATRIX,2026-01-16,143.05846578892988,144.33075056775755,141.8356445480111,143.1075101105561,0
BELLATRIX,2026-01-19,143.40569886997065,144.5733215298327,141.20446933028177,142.36360718181098,0
BELLATRIX,2026-01-20,143.1320846283923,144.22944253027669,141.86815919068263,142.96423019459604,0
BELLATRIX,2026-01-21,146.00241362667708,146.42373475688456,145.05537901676496,145.4751786980422,0
BELLATRIX,2026-01-22,145.97498923863807,146.7202182134162,145.3274932498184,146.07229062833565,0
BELLATRIX,2026-01-23,145.71467349822774,147.54468515003578,144.9751898877202,146.7996951911305,0
BELLATRIX,2026-01-26,146.40918832212776,148.04147941805547,145.80444056291,147.43250481785282,0
BELLATRIX,2026-01-27,146.6968519671013,147.90642479110414,145.04404517977872,146.24993298224658,0
BELLATRIX,2026-01-28,147.23716427856382,148.17491315841497,146.21832584025054,147.15555495286674,0
BELLATRIX,2026-01-29,146.27600866625508,147.7219541910007,145.40551364526348,146.848054897493,0
BELLATRIX,2026-01-30,146.05976959302964,147.07854692398664,144.55644454644826,145.57181838284316,0
BELLATRIX,2026-02-02,144.86727511633478,146.13544948437837,144.2737883795548,145.5392099903907,0
BELLATRIX,2026-02-03,145.6989216147319,146.3084237013073,144.59739416206452,145.2048293130339,0
BELLATRIX,2026-02-04,147.08022857747528,147.70341868698736,145.82212564476308,146.44261413340422,0
BELLATRIX,2026-02-05,146.0669825935651,147.4270233710969,145.04520871702195,146.40289967332325,0
BELLATRIX,2026-02-06,145.09789552463852,146.55481238307578,144.12817832003776,145.581860745615,0
BELLATRIX,2026-02-09,148.3365993143662,149.39812345176955,146.90297271591606,147.9618148262112,0
BELLATRIX,2026-02-10,149.1175948551428,150.82951776228666,147.90127749237513,149.60919056820538,0
BELLATRIX,2026-02-11,152.13615006788024,152.6359779139315,151.2452535146698,151.74379230921485,0
BELLATRIX,2026-02-12,152.24418350924665,153.5375266069324,151.5013824285806,152.79205246746798,0
BELLATRIX,2026-02-13,153.0081180877328,153.97131584843862,151.67744596671196,152.6383157938031,0
BELLATRIX,2026-02-16,152.0094526712335,152.51146598422844,151.46478674847444,151.9666587339014,0
BELLATRIX,2026-02-17,151.33398684269955,152.27862705680437,150.58705531964847,151.53072450559722,0
BELLATRIX,2026-02-18,152.73773992217411,154.3787513761887,151.5115525169505,153.14926026188957,0
BELLATRIX,2026-02-19,153.4778734356201,154.7372036285492,152.11013065484227,153.36856393178294,0
BELLATRIX,2026-02-20,150.06049333376944,152.14789160332228,148.83698803886386,150.91739959707715,0
BELLATRIX,2026-02-23,150.75779138591028,151.80098353522604,149.8402741348981,150.88270604915488,0
BELLATRIX,2026-02-24,148.40372600599684,149.4088015764453,147.57621719453988,148.5803081315913,0
BELLATRIX,2026-02-25,149.18440281816655,150.40160572753817,147.6666864205836,148.88141725579027,0
BELLATRIX,2026-02-26,146.3995551035875,147.7245019806526,145.63026818914676,146.95231049801478,0
BELLATRIX,2026-02-27,145.69741432162073,146.67015990013303,143.98454292147872,144.95231385311993,0
BELLATRIX,2026-03-02,145.0348434028426,146.4263466084034,143.78021109997687,145.17054045037813,0
BELLATRIX,2026-03-03,144.5793496669062,145.83850542146027,143.81815986345194,145.07470762848135,0
BELLATRIX,2026-03-04,143.067861085448,143.7515674284103,141.79453954829498,142.4754146517215,0
BELLATRIX,2026-03-05,144.3984232790693,145.26210742455913,142.8222285834216,143.6816253761118,0
BELLATRIX,2026-03-06,147.08792038022528,148.22997691819046,146.02936415992622,147.17082406014006,0
BELLATRIX,2026-03-09,144.43391241454637,145.82970299462798,143.42795649697698,144.8210507291443,0
BELLATRIX,2026-03-10,147.7860104296031,148.7187936891752,146.8461552198544,147.77889355976853,0
BELLATRIX,2026-03-11,146.39056129357357,147.73781373403546,145.34930861395708,146.69439989895085,0
BELLATRIX,2026-03-12,145.79185805091396,146.33717857669066,145.38352384863327,145.92846177435817,0
BELLATRIX,2026-03-13,146.3517758484357,146.97837629572274,145.04703869457515,145.6707232368891,0
BELLATRIX,2026-03-16,143.57043015720765,144.47872162507204,142.49460735744663,143.4018321983786,0
BELLATRIX,2026-03-17,145.55837234386811,146.1613736584646,144.89217174843003,145.4949101596987,0
BELLATRIX,2026-03-18,146.466719557404,146.95249856618042,145.82956412535736,146.31483940064248,0
BELLATRIX,2026-03-19,145.11411797022586,145.65964327376412,144.59397668807924,145.13941133109913,0
BELLATRIX,2026-03-20,145.09205617498893,145.696171928986,144.12406986487994,144.72666424667997,0
BELLATRIX,2026-03-23,142.73665124894205,143.54212133993914,141.5577701073243,142.36112106262146,0
BELLATRIX,2026-03-24,141.68862023089358,142.406913722152,141.1282773912689,141.8459486880681,0
BELLATRIX,2026-03-25,143.38813160334885,144.31582380410586,142.4155407420568,143.34294056594499,0
BELLATRIX,2026-03-26,141.7105350675782,143.04154393968713,139.37037000970653,140.69181056460428,0
BELLATRIX,2026-03-27,140.22343463880063,141.02337391041152,139.24737564315606,140.04630443168165,0
BELLATRIX,2026-03-30,140.222452403929,141.5001647861633,139.02363487482117,140.30067847128564,0
BELLATRIX,2026-03-31,142.8290845666173,143.76845195732488,141.0225588484207,141.95618529981544,0
BELLATRIX,2026-04-01,144.11180026982157,144.65371151048697,143.56582645199404,144.10772235827253,0
BELLATRIX,2026-04-02,142.941288112562,144.20032669931948,142.15694341375317,143.41339148393203,0
BELLATRIX,2026-04-03,142.56665307890276,143.1420992114244,141.7044336503031,142.2787175799835,0
BELLATRIX,2026-04-06,142.62790860469636,144.09170654842518,141.55308311746788,143.01397173930582,0
BELLATRIX,2026-04-07,142.25962681754746,142.99841282305658,141.73414690320922,142.47214789640805,0
BELLATRIX,2026-04-08,142.15454507962377,143.38349179136944,140.78777049708663,142.01551527596447,0
BELLATRIX,2026-04-09,143.68709178110026,144.7704269252195,142.6588129424719,143.74175688257722,0
BELLATRIX,2026-04-10,146.1322983152325,146.7541770055521,145.8465541710908,146.4677768734146,0
BELLATRIX,2026-04-13,146.68328772262663,148.03817482663703,145.57308844150887,146.92613749263495,0
BELLATRIX,2026-04-14,146.38408954106012,147.98049206930966,145.05111123138536,146.6451366560631,0
BELLATRIX,2026-04-15,148.1154396260922,148.76995472968747,146.9468223412835,147.5990555682156,0
BELLATRIX,2026-04-16,144.28225657131705,145.74751089414673,143.13225420675394,144.59501568171004,0
BELLATRIX,2026-04-17,144.34668883670986,144.94240449292488,143.99978960016063,144.59490872527033,0
BELLATRIX,2026-04-20,143.82052907843203,144.75598284749773,142.01663462597443,142.94640280395421,0
BELLATRIX,2026-04-21,146.53888006814472,147.17569903139542,146.14656306057327,146.78272918577798,0
BELLATRIX,2026-04-22,148.64099364948464,149.6762457634393,146.94913560108193,147.97978252370325,0
BELLATRIX,2026-04-23,148.824856535045,149.18561907471317,147.8803810569283,148.23972519463513,0
BELLATRIX,2026-04-24,147.88491314390407,148.06134889200519,147.77632722892426,147.95271319418856,0
BELLATRIX,2026-04-27,143.33161548742743,144.92225470519006,142.35808044702924,143.94455645552287,0
BELLATRIX,2026-04-28,145.30386499398296,146.84056663599688,143.57204285923888,145.10665889300554,0
BELLATRIX,2026-04-29,148.05859402380958,148.77055758820788,147.04988006031834,147.7604097577106,0
BELLATRIX,2026-04-30,147.03553567209673,148.16187655782147,145.48678649436286,146.60986661416771,0
BELLATRIX,2026-05-01,147.7775642902455,148.6969509083172,146.82650973220186,147.74569809723315,0
BELLATRIX,2026-05-04,149.49271661059885,150.29294970553664,148.15709231203357,148.95444403899802,0
BELLATRIX,2026-05-05,147.079537394267,148.1430354905782,145.40952514346378,146.46860573432977,0
BELLATRIX,2026-05-06,147.54542501019364,149.38789209132446,146.17549366068954,148.01361369845063,0
BELLATRIX,2026-05-07,150.9103786104082,151.44305361771265,149.735567872839,150.2659682766177,0
BELLATRIX,2026-05-08,150.75313284780515,151.82767010671972,149.6002608437584,150.67423574035269,0
BELLATRIX,2026-05-11,150.34406755299528,151.60722274242622,149.3382250188916,150.5996701576648,0
BELLATRIX,2026-05-12,151.79582833163377,152.41987943951312,151.31747282346083,151.94106624185613,0
BELLATRIX,2026-05-13,150.2591307329332,151.64593561992152,148.0384671406158,149.41750430233324,0
BELLATRIX,2026-05-14,150.0424506878936,151.52767850851654,148.1199594261979,149.60081562614107,0
BELLATRIX,2026-05-15,150.56376563658623,151.99602598202793,149.9472889195853,151.3762226953297,0
BELLATRIX,2026-05-18,149.3887295315572,150.8043074028463,147.93611252190865,149.3513360601039,0
BELLATRIX,2026-05-19,150.9577710639363,151.94421724892374,150.03507305185636,151.02113195655178,0
BELLATRIX,2026-05-20,150.27881672965412,151.21107631678322,149.42620936366544,150.35801959308571,0
BELLATRIX,2026-05-21,146.75866443947868,148.30882108476962,145.4368241343218,146.9849427142966,0
BELLATRIX,2026-05-22,146.20188602584096,147.79128556803659,145.25817248493362,146.8434309408556,0
BELLATRIX,2026-05-25,145.68658825617493,146.65487257612287,144.34518132256773,145.31096914576025,0
BELLATRIX,2026-05-26,145.44017978611228,147.16916276408887,144.12607686505964,145.85134482304068,0
BELLATRIX,2026-05-27,143.851803060799,145.24678123557902,142.61806672611698,144.01167377929775,0
BELLATRIX,2026-05-28,145.4509052142106,146.84880811185906,144.3183810002704,145.7142335448446,0
BELLATRIX,2026-05-29,144.2480528379517,145.02614844892938,143.78661770824567,144.56370358397862,0
BELLATRIX,2026-06-01,145.48419074224933,145.89958001404898,144.74605972974757,145.1605248644806,0
BELLATRIX,2026-06-02,144.4100870502693,145.60179988061367,143.05367331065486,144.24401567308396,0
BELLATRIX,2026-06-03,143.4705700499579,144.3574402562868,142.87566058689902,143.76132515944528,0
BELLATRIX,2026-06-04,145.27454472893098,146.60487531715336,144.3597557015891,145.68748601214054,0
BELLATRIX,2026-06-05,145.85641048743386,146.62471163663457,145.29459259611662,146.06210145333415,0
BELLATRIX,2026-06-08,145.87985956015902,146.70154638749207,144.63856576243015,145.4578757121717,0
BELLATRIX,2026-06-09,143.55204255209358,144.0462362130573,143.00382717519884,143.49783421802329,0
BELLATRIX,2026-06-10,145.4712413691811,146.81835570335423,144.0234185046267,145.36959152586607,0
BELLATRIX,2026-06-11,146.43115019790451,147.15621002595486,145.8509643348356,146.57545241223963,0
BELLATRIX,2026-06-12,145.9661137889838,146.91995975346444,145.12593116455318,146.0791266258492,0
BELLATRIX,2026-06-15,146.59508753718845,147.41947982344854,145.67605954047443,146.49991662348552,0
BELLATRIX,2026-06-16,144.07786500657778,146.09783740891507,142.8658538264513,144.87908619940646,0
BELLATRIX,2026-06-17,143.99243019993747,144.44747578166195,142.8465537807332,143.29940927434126,0
BELLATRIX,2026-06-18,141.69578792436357,142.87411542798978,140.85506204792725,142.03139826934557,0
BELLATRIX,2026-06-19,142.37002082575577,143.40916805611243,141.57537807486653,142.613168170667,0
BELLATRIX,2026-06-22,143.68129282496255,144.69566135563792,142.09633772020794,143.10664935354967,0
BELLATRIX,2026-06-23,142.0613346293979,143.0478133044101,140.98077931458462,141.96660015019413,0
BELLATRIX,2026-06-24,143.1701213517644,143.8963527847933,142.42590855341436,143.15204831081775,0
BELLATRIX,2026-06-25,144.16918105245034,145.35764773374217,143.23508413387128,144.4219133193405,0
BELLATRIX,2026-06-26,144.04798148938676,145.48572322315826,143.29162333166033,144.72580598683285,0
BELLATRIX,2026-06-29,146.49889935411855,147.51504948434086,145.40207490873448,146.41766155485786,0
BELLATRIX,2026-06-30,146.5082318380799,147.35722355167513,145.13880370027874,145.98476199003332,0
CEDERY,2026-01-02,869.1629706406142,881.7230992067917,860.2061631800715,872.729537929553,0
CEDERY,2026-01-05,888.0599586770325,891.0503516744882,884.3412248668889,887.3291570122823,0
CEDERY,2026-01-06,881.5634790237916,891.2446441780916,868.1590039454477,877.7988263890148,0
CEDERY,2026-01-07,871.9879702018254,880.1195769167326,864.0039381056663,872.1342058683232,0
CEDERY,2026-01-08,881.1696724293679,887.9586909667961,871.6375975757804,878.4053179976835,0
CEDERY,2026-01-09,878.4114108885993,885.7632368582927,872.4701733538176,879.8125227408709,0
CEDERY,2026-01-12,884.7865682565982,897.6045675228567,875.1602922889117,887.9439400703017,0
CEDERY,2026-01-13,885.8436420763155,891.3259067698449,876.6795322016311,882.1388689812807,0
CEDERY,2026-01-14,877.6915423989597,882.1504735386459,869.1423066704212,873.5803517526392,0
CEDERY,2026-01-15,861.1349821710046,866.5652623651504,851.7870040595296,857.192422642704,0
CEDERY,2026-01-16,846.1578934308089,850.0588126951876,843.3745954917958,847.2718505764138,0
CEDERY,2026-01-19,835.7360001558242,844.4894057194481,829.9092754434264,838.6424175577112,0
CEDERY,2026-01-20,824.0024525902716,831.7062904324794,819.2163392207207,826.9033276990729,0
CEDERY,2026-01-21,830.4823970256497,836.6014487759427,824.9271356637038,831.0424411677253,0
CEDERY,2026-01-22,827.7605466826147,833.3466642842366,820.7403385115776,826.3167124404594,0
CEDERY,2026-01-23,810.9717607002755,814.1429994221479,806.5684763907954,809.7348783855698,0
CEDERY,2026-01-26,829.9062062530924,840.7114919598374,822.718684646195,833.4929072153595,0
CEDERY,2026-01-27,827.6804495132568,830.9900607854415,823.8884363498122,827.1961109174669,0
CEDERY,2026-01-28,817.2004298522775,823.5784543714464,810.7792793956487,817.1569646811151,0
CEDERY,2026-01-29,829.9282214868801,832.2867517815845,827.3459907123145,829.7038834723626,0
CEDERY,2026-01-30,841.6948587716237,847.4548568273314,835.9951077840003,841.7547006054973,0
CEDERY,2026-02-02,831.9879419425242,836.1459346369681,828.3364536129568,832.4922330384834,0
CEDERY,2026-02-03,821.8750159378776,826.9003618864933,815.3984031956801,820.4148207968049,0
CEDERY,2026-02-04,813.0477682791735,816.8906965651205,808.8969910416901,812.7384573474496,0
CEDERY,2026-02-05,824.7742435835744,826.145884254483,822.846167633774,824.2168813835672,0
CEDERY,2026-02-06,821.0101027758759,825.8416857683756,817.889884630743,822.7149882697788,0
CEDERY,2026-02-09,817.7043042278879,822.7474609101323,811.6973921680498,816.7345680434262,0
CEDERY,2026-02-10,817.4898912722313,823.7392125028864,811.5399630603014,817.7871209671453,0
CEDERY,2026-02-11,824.7517764938862,832.5851698122775,822.2015387329251,830.0186462178875,0
CEDERY,2026-02-12,819.9250146893454,821.3847317149367,817.2795637553771,818.7371660474802,0
CEDERY,2026-02-13,815.9459156856483,820.0935621839188,812.4485252258866,816.5933964262831,0
CEDERY,2026-02-16,807.7867110540716,812.3167155219888,801.0307656907524,805.5482168589352,0
CEDERY,2026-02-17,825.9467930536797,830.2856699558341,822.011680999198,826.3486433398836,0
CEDERY,2026-02-18,844.1506862635041,848.1182674529339,840.426708022252,844.3932192751492,0
CEDERY,2026-02-19,855.1833897103933,861.795714596771,848.0325049790483,854.6406332426405,0
CEDERY,2026-02-20,854.7235482719806,861.5600428397316,847.9176987253763,854.7539512057374,0
CEDERY,2026-02-23,861.1962015444682,868.8324846279899,854.7248398806386,862.3524345814934,0
